41295,25936,67231
39705,98080,137785
84296,82931,167227
43121,76839,119960
20094,68533,88627
28334,37292,65626
58701,50314,109015
41067,30808,71875
95295,19165,114460
76217,34414,110631
11105,98530,109635
32503,44092,76595
88757,42052,130809
96821,90030,186851
20595,56970,77565
27437,30149,57586
93580,6771,100351
28227,35502,63729
16258,9309,25567
2158,58867,61025
55075,88550,143625
29849,60725,90574
93165,8414,101579
74805,33844,108649
2527,42589,45116
12005,50054,62059
51284,37417,88701
66814,61782,128596
38950,13167,52117
57465,11030,68495
61855,64807,126662
27108,57394,84502
76530,38860,115390
21074,16349,37423
34386,41717,76103
60648,24210,84858
55184,68408,123592
69836,89850,159686
71592,79027,150619
67907,32192,100099
82438,20412,102850
88077,37045,125122
38826,24549,63375
65855,16752,82607
38659,72714,111373
36372,8763,45135
32790,70563,103353
31459,37083,68542
42137,99691,141828
85685,1016,86701
35373,62917,98290
86369,31265,117634
17863,81924,99787
29592,68419,98011
24510,25396,49906
46739,36318,83057
24098,74433,98531
74569,27649,102218
86453,76549,163002
44185,18323,62508
24987,3134,28121
71592,63326,134918
25332,79179,104511
13061,13466,26527
4412,79160,83572
37619,63748,101367
53459,27603,81062
7004,30803,37807
35321,56373,91694
41686,55198,96884
10346,98024,108370
1694,74940,76634
30252,88295,118547
75807,323,76130
35424,46761,82185
48841,19471,68312
19653,83691,103344
72616,8665,81281
48253,64427,112680
24301,32495,56796
29557,99247,128804
29015,50324,79339
19554,31576,51130
50940,61911,112851
11401,93903,105304
35488,2188,37676
64155,54832,118987
50646,26354,77000
11835,7701,19536
29712,39596,69308
10755,46465,57220
34528,18205,52733
95419,685,96104
29841,87607,117448
59879,25328,85207
32183,17627,49810
78855,64518,143373
27389,45737,73126
72012,55609,127621
20386,20595,40981
36522,31016,67538
7796,33790,41586
37097,41426,78523
73148,32524,105672
4079,99859,103938
68043,1235,69278
13157,53171,66328
53200,65289,118489
2840,73725,76565
46268,77016,123284
90914,39,90953
66776,65146,131922
69414,67248,136662
68745,7901,76646
1351,30186,31537
98214,43856,142070
39892,32698,72590
92771,36577,129348
6222,34993,41215
92589,6780,99369
85354,65004,150358
64115,46774,110889
64363,55388,119751
29396,808,30204
49185,48902,98087
30417,13950,44367
80272,56997,137269
4897,34244,39141
29560,15703,45263
55951,64372,120323
25913,26994,52907
34299,61427,95726
84323,3471,87794
1286,81762,83048
12021,40133,52154
63519,92904,156423
5675,78975,84650
63690,98611,162301
1964,56558,58522
93303,55293,148596
39719,36585,76304
24469,27983,52452
16041,99578,115619
1873,45398,47271
94541,65207,159748
49635,86367,136002
38504,71108,109612
59761,53969,113730
91930,57477,149407
50598,31148,81746
65754,77905,143659
80325,26575,106900
42156,27247,69403
83500,21821,105321
29835,19580,49415
30349,8352,38701
97382,96256,193638
99369,1696,101065
57939,17784,75723
98748,12686,111434
64018,57598,121616
76866,29191,106057
68094,69869,137963
90958,26267,117225
89398,26080,115478
8138,91613,99751
63303,62912,126215
83688,20778,104466
9581,72220,81801
43016,1338,44354
66312,21522,87834
91080,87693,178773
23866,56595,80461
57204,85646,142850
97709,48729,146438
43264,56630,99894
97932,91140,189072
71235,82311,153546
18330,41405,59735
42756,4003,46759
23632,7756,31388
77437,54606,132043
87742,25583,113325
82050,65250,147300
84070,9325,93395
18403,13844,32247
86366,43181,129547
39107,4286,43393
66001,83132,149133
89734,84606,174340
8244,34721,42965
12911,72069,84980
5622,95313,100935
89005,23649,112654
77873,92492,170365
1156,73211,74367
82459,11972,94431
30925,17866,48791
10315,73051,83366
53204,61117,114321
89088,6720,95808
67868,81751,149619
10652,95808,106460
55815,86330,142145
36908,31130,68038
14511,13584,28095
32412,4666,37078
68245,73988,142233
96855,15214,112069
34778,51885,86663
58151,23141,81292
84351,58211,142562
45997,79240,125237
81819,34007,115826
42217,57885,100102
81108,25576,106684
55152,7144,62296
1224,74534,75758
75603,3868,79471
28599,83115,111714
56378,40763,97141
91616,42147,133763
4960,24244,29204
95863,70410,166273
85554,28318,113872
92357,38774,131131
65790,11585,77375
16900,39238,56138
76723,92648,169371
42545,66361,108906
14273,43480,57753
51483,99009,150492
80243,51712,131955
20678,69635,90313
47775,64505,112280
12337,831,13168
11632,59864,71496
87246,64736,151982
17259,2017,19276
69475,44644,114119
11234,64444,75678
25476,93564,119040
91567,89228,180795
51098,89900,140998
6762,37354,44116
75546,28692,104238
117,11885,12002
5220,19110,24330
81414,24732,106146
33111,61318,94429
47455,9981,57436
4634,79546,84180
35985,10864,46849
48053,40341,88394
25697,12719,38416
85131,54711,139842
61464,35950,97414
91707,72840,164547
52062,61806,113868
98451,67460,165911
45203,89665,134868
78158,30191,108349
55254,77731,132985
93505,24433,117938
35673,73595,109268
86966,45008,131974
96184,31193,127377
1496,75116,76612
23349,88786,112135
99074,20592,119666
835,30162,30997
3429,82178,85607
93024,30156,123180
16462,53787,70249
44623,83801,128424
49995,39623,89618
33658,68451,102109
65324,81921,147245
93771,71685,165456
75107,18705,93812
32691,41270,73961
49088,21852,70940
15270,76482,91752
18988,50,19038
80078,30835,110913
33404,33710,67114
64952,6572,71524
59904,4474,64378
47890,96690,144580
50144,90668,140812
31280,72221,103501
60778,22597,83375
21809,80916,102725
27692,19608,47300
11221,19935,31156
48078,94040,142118
59943,58400,118343
58974,27068,86042
59207,13142,72349
43233,66598,109831
35004,19022,54026
3789,50943,54732
5398,92851,98249
60339,48161,108500
79451,41522,120973
50811,75942,126753
78675,63515,142190
91632,6376,98008
34044,5624,39668
44995,59858,104853
34992,17781,52773
9918,31964,41882
59389,84639,144028
14929,15177,30106
2657,39558,42215
75377,60580,135957
13122,6994,20116
84516,59805,144321
14209,95343,109552
67066,12228,79294
95711,11405,107116
26425,19690,46115
92493,80073,172566
49242,40061,89303
40549,11183,51732
46330,69222,115552
8607,75369,83976
72264,38997,111261
52562,82063,134625
64073,30074,94147
60158,82919,143077
40819,45591,86410
3930,26683,30613
77688,33173,110861
12787,51401,64188
37272,76039,113311
31295,28209,59504
37178,11639,48817
21414,3304,24718
38838,14516,53354
89441,74636,164077
67304,92771,160075
18466,28834,47300
33791,38840,72631
83107,57125,140232
29182,78531,107713
81094,48753,129847
10569,70879,81448
16564,20740,37304
17200,18343,35543
89171,32567,121738
56587,88639,145226
49320,36486,85806
98843,14344,113187
59416,37468,96884
86492,54456,140948
54100,22308,76408
95502,84466,179968
68787,57849,126636
37100,2165,39265
76048,29458,105506
66066,26485,92551
13101,5771,18872
45128,99070,144198
99115,34351,133466
47263,91050,138313
57612,25725,83337
23052,3483,26535
63876,4309,68185
64518,99562,164080
48186,38939,87125
37821,74447,112268
34037,17517,51554
70002,47380,117382
49129,30909,80038
25350,39461,64811
53001,17079,70080
75963,12078,88041
30812,76715,107527
90222,28862,119084
58094,71680,129774
40322,29835,70157
83752,35051,118803
25516,68031,93547
54976,986,55962
56454,6128,62582
74178,76160,150338
29858,7036,36894
60985,66884,127869
83673,2031,85704
50808,33417,84225
89875,74595,164470
61386,97809,159195
32024,79464,111488
62746,36849,99595
98760,38260,137020
81193,99383,180576
99479,43608,143087
34206,82194,116400
10171,93907,104078
37207,65818,103025
66997,95564,162561
28202,31882,60084
29168,98979,128147
55571,47042,102613
40193,11468,51661
20770,83693,104463
12116,43408,55524
69351,54747,124098
72497,7326,79823
26517,98218,124735
97715,19483,117198
23800,72709,96509
75085,64061,139146
61139,58308,119447
94159,28386,122545
22122,30194,52316
22088,9228,31316
74063,62321,136384
77734,25943,103677
25807,12448,38255
39345,39017,78362
45147,40991,86138
85392,53481,138873
25020,75308,100328
95492,86599,182091
93252,2367,95619
20988,87595,108583
30393,29714,60107
30596,51510,82106
19670,27580,47250
92196,52851,145047
4231,32792,37023
59066,22158,81224
43743,89727,133470
48585,69875,118460
7193,82390,89583
86912,69914,156826
5427,57251,62678
6013,47518,53531
49925,15722,65647
57371,9205,66576
49320,76195,125515
37019,70563,107582
67859,77579,145438
24823,80117,104940
46327,65041,111368
99869,10946,110815
82167,1527,83694
86981,71082,158063
18475,96599,115074
60316,67191,127507
30791,26174,56965
85058,624,85682
40310,13341,53651
92574,34125,126699
69086,81205,150291
51012,61524,112536
17162,51868,69030
31313,20336,51649
6226,89022,95248
37244,36274,73518
4935,85483,90418
98808,94298,193106
38707,68730,107437
36668,17871,54539
54457,20348,74805
94621,15180,109801
20747,3794,24541
31669,5138,36807
33045,11229,44274
1402,20451,21853
26219,67235,93454
34376,13366,47742
60930,72687,133617
99203,42550,141753
65350,47290,112640
4960,60375,65335
70350,95816,166166
5878,76236,82114
29795,56525,86320
75459,72826,148285
8750,13326,22076
74054,95337,169391
61742,63170,124912
90684,22865,113549
12554,50945,63499
88186,82101,170287
32176,68509,100685
15093,96142,111235
42125,38113,80238
34108,69535,103643
84809,14472,99281
48119,13480,61599
69697,60010,129707
2726,98693,101419
24792,35692,60484
6136,21330,27466
637,48483,49120
16351,13981,30332
61048,23492,84540
80678,72317,152995
50652,9336,59988
66858,95842,162700
47946,5098,53044
44741,47733,92474
80533,34164,114697
91200,23174,114374
75120,96643,171763
77572,45376,122948
38689,66505,105194
94926,56976,151902
10233,74739,84972
6922,76790,83712
57019,70463,127482
36712,39167,75879
55171,8909,64080
76006,59597,135603
67975,75474,143449
18801,98090,116891
30057,64957,95014
37050,4228,41278
18371,71398,89769
71938,5305,77243
87200,1070,88270
15518,57479,72997
56167,88358,144525
13920,45866,59786
53024,3427,56451
42731,92900,135631
76545,42950,119495
24541,91424,115965
42003,82708,124711
52007,8589,60596
10023,76671,86694
3961,35228,39189
37454,77587,115041
83250,83554,166804
77603,26317,103920
1636,70930,72566
78852,3759,82611
84696,63866,148562
24880,72008,96888
8979,41725,50704
18283,96548,114831
42745,66021,108766
47686,192,47878
62001,44654,106655
4331,31299,35630
52842,23129,75971
65036,84054,149090
20970,66273,87243
36441,49906,86347
41368,78979,120347
96883,95628,192511
25467,76881,102348
36474,45195,81669
35262,30755,66017
8723,61600,70323
95794,8554,104348
50944,52152,103096
13684,37491,51175
72766,51362,124128
19216,74780,93996
23668,21562,45230
76636,58729,135365
81921,92233,174154
44109,68170,112279
50670,32211,82881
54822,47834,102656
88040,95648,183688
65188,97864,163052
64164,55092,119256
73288,93754,167042
47520,79377,126897
81050,91793,172843
35682,36453,72135
85911,67752,153663
49694,97723,147417
20602,65435,86037
79212,1583,80795
28436,9009,37445
5129,32745,37874
21677,99192,120869
22719,59793,82512
46536,94668,141204
45752,12716,58468
84915,54051,138966
65795,98848,164643
52742,82308,135050
43212,49783,92995
8280,88066,96346
31865,84385,116250
15050,51248,66298
87016,61605,148621
76619,62247,138866
55392,59309,114701
22762,61857,84619
72170,16027,88197
25912,26652,52564
2056,77630,79686
62615,60798,123413
84041,7718,91759
98447,3835,102282
67901,73847,141748
55971,86978,142949
9820,26033,35853
6128,94119,100247
3351,43289,46640
94511,47093,141604
63934,35531,99465
59380,24059,83439
81946,27616,109562
70729,15742,86471
57078,10366,67444
39748,27409,67157
96268,56481,152749
65075,66975,132050
88557,67970,156527
4242,8808,13050
47130,1220,48350
14464,10848,25312
96052,79947,175999
36523,7917,44440
47398,17989,65387
48812,69359,118171
81530,31433,112963
28276,82775,111051
55872,68753,124625
10878,65435,76313
46506,10327,56833
46208,44722,90930
95512,86975,182487
28211,87067,115278
14902,19022,33924
25076,38109,63185
71784,517,72301
6184,98207,104391
44166,80047,124213
41795,60604,102399
43324,57346,100670
99497,31848,131345
30441,76028,106469
95205,42038,137243
75885,60731,136616
9981,95821,105802
38836,59539,98375
52299,41862,94161
94485,88489,182974
96539,44170,140709
58157,57137,115294
89270,97037,186307
29321,88074,117395
15277,42653,57930
48063,44709,92772
63092,92852,155944
88771,50769,139540
62673,6372,69045
41437,36690,78127
52921,60473,113394
67636,94579,162215
11636,88613,100249
24605,29446,54051
46718,85952,132670
87471,28431,115902
33794,23333,57127
85604,67119,152723
77311,62770,140081
79032,37531,116563
41874,15213,57087
13879,79385,93264
33971,38439,72410
40248,30273,70521
79662,96580,176242
24158,59753,83911
10117,90414,100531
69876,71898,141774
62916,25253,88169
31706,65348,97054
75026,98681,173707
36306,74113,110419
1057,47129,48186
44565,91824,136389
16517,89946,106463
64997,62686,127683
89954,80858,170812
74353,99357,173710
66043,45320,111363
16971,39592,56563
21360,28516,49876
69069,21235,90304
92293,93547,185840
51408,18050,69458
7418,72189,79607
27547,63253,90800
7196,30677,37873
52591,14402,66993
42169,39021,81190
32193,89118,121311
21346,60805,82151
10990,56170,67160
67420,28396,95816
75079,14568,89647
60721,20767,81488
49376,8545,57921
20981,65872,86853
2858,33807,36665
33917,60389,94306
80622,38384,119006
69526,15280,84806
59831,35798,95629
93541,8571,102112
32326,59072,91398
16532,10628,27160
26289,65964,92253
80905,68209,149114
14389,16834,31223
53160,67375,120535
1084,58836,59920
83458,91063,174521
22747,89842,112589
91327,51378,142705
83977,33349,117326
48223,81750,129973
76314,83666,159980
92644,17141,109785
66187,19800,85987
53791,27258,81049
74267,66599,140866
69623,85017,154640
39861,61055,100916
63696,31265,94961
83671,40197,123868
31075,52446,83521
22384,83881,106265
30125,23272,53397
69569,91576,161145
25527,72250,97777
1416,91712,93128
66954,79855,146809
93628,87252,180880
40976,58499,99475
31554,60652,92206
62811,21556,84367
16033,89952,105985
96158,86280,182438
92759,75535,168294
73518,4885,78403
41131,66280,107411
27477,63706,91183
98893,82763,181656
50039,48850,98889
73431,68610,142041
58214,52490,110704
82916,87712,170628
1939,96783,98722
85906,15535,101441
58545,3346,61891
73955,81964,155919
71301,7373,78674
84912,84596,169508
47212,13033,60245
82218,25498,107716
7009,73001,80010
71028,50536,121564
75795,11182,86977
42909,80386,123295
70338,36116,106454
48754,30449,79203
72254,54674,126928
19782,59302,79084
8765,90870,99635
10579,44486,55065
16760,32516,49276
7952,76177,84129
57437,29312,86749
50009,66931,116940
61433,40293,101726
42489,44765,87254
43775,73762,117537
94300,42554,136854
91776,7854,99630
65218,46899,112117
41181,95738,136919
80405,85316,165721
57621,56423,114044
11156,21772,32928
69478,38355,107833
48734,31971,80705
76733,18603,95336
73483,39040,112523
5699,28892,34591
37727,20321,58048
57933,43908,101841
80774,6844,87618
33450,34562,68012
37034,92272,129306
45440,19100,64540
68585,7496,76081
43366,9165,52531
51142,11175,62317
54562,74333,128895
21212,83851,105063
37911,47581,85492
28600,7676,36276
17807,53217,71024
77722,84241,161963
88166,61316,149482
77879,79519,157398
15496,31532,47028
63058,62640,125698
11686,93560,105246
43354,17513,60867
15929,13301,29230
16049,23682,39731
13119,31434,44553
87883,76457,164340
54353,14542,68895
32766,28955,61721
38045,89242,127287
40425,3247,43672
63214,54909,118123
48472,85380,133852
41800,11544,53344
89559,75902,165461
78712,93923,172635
57787,74130,131917
96344,22394,118738
86232,8981,95213
34181,95326,129507
59738,47399,107137
96038,28607,124645
95810,16973,112783
54042,93044,147086
29202,30423,59625
30064,68233,98297
58096,59962,118058
56187,75964,132151
45849,51979,97828
81965,89379,171344
53758,77242,131000
43262,85989,129251
38385,11083,49468
42951,35683,78634
79825,54735,134560
42715,1004,43719
41943,42426,84369
53833,52013,105846
68672,96282,164954
29115,18653,47768
1095,89623,90718
63741,42370,106111
11801,857,12658
30225,69045,99270
28990,76882,105872
733,49135,49868
84391,7280,91671
78355,33874,112229
52794,74317,127111
28751,62101,90852
52436,13039,65475
52533,36944,89477
35234,1537,36771
43082,86873,129955
75957,96696,172653
53093,97802,150895
16278,17181,33459
80902,98821,179723
503,46299,46802
92879,48439,141318
63228,79653,142881
13894,19811,33705
55848,85118,140966
37383,95684,133067
66166,6188,72354
65598,24405,90003
46481,66230,112711
95822,202,96024
60936,53978,114914
22156,55791,77947
24547,35591,60138
17044,9082,26126
4678,89105,93783
99566,96649,196215
32426,30946,63372
17667,80009,97676
81137,55792,136929
5311,27423,32734
67661,29947,97608
64875,82600,147475
81534,31058,112592
34428,56619,91047
86803,48213,135016
35926,62832,98758
3731,26605,30336
45790,28453,74243
70208,60679,130887
20760,98923,119683
9787,47667,57454
90613,22908,113521
51575,37468,89043
74104,93740,167844
25023,3320,28343
64779,76796,141575
31407,48840,80247
54020,41325,95345
34204,80902,115106
54814,61836,116650
30201,24570,54771
20988,16242,37230
17518,88826,106344
97533,28377,125910
56801,15509,72310
53602,96586,150188
39853,29144,68997
70845,30895,101740
75790,86693,162483
68537,7293,75830
59888,29158,89046
54606,17256,71862
53025,23989,77014
22529,49005,71534
73009,89861,162870
43734,8152,51886
68108,6238,74346
62657,94524,157181
69461,7136,76597
20102,76153,96255
60823,3024,63847
41163,79843,121006
9631,21846,31477
87858,46318,134176
28208,19299,47507
58078,95673,153751
99525,91324,190849
32068,17180,49248
53832,95119,148951
12730,62769,75499
31109,58095,89204
13290,59728,73018
42874,22679,65553
10897,99192,110089
1066,77343,78409
77568,5006,82574
79833,54649,134482
35472,47405,82877
32905,96493,129398
11144,35066,46210
18351,64085,82436
93318,96419,189737
74210,72836,147046
17330,57242,74572
93130,43265,136395
18744,72312,91056
33162,71822,104984
96387,53739,150126
66583,46507,113090
24956,29464,54420
4826,99327,104153
21778,31187,52965
42466,95748,138214
48641,58293,106934
45180,50771,95951
27125,41965,69090
6824,91856,98680
40800,37659,78459
29961,18566,48527
32844,7008,39852
50582,83382,133964
89834,16762,106596
20929,37316,58245
9883,10575,20458
35556,14339,49895
49932,38853,88785
6799,53775,60574
5993,25328,31321
48955,21064,70019
69256,15293,84549
41890,18771,60661
99427,98848,198275
71074,12712,83786
38379,88658,127037
30926,48066,78992
28568,12053,40621
46322,77635,123957
11659,11622,23281
23337,66297,89634
6824,47541,54365
56775,69963,126738
54259,1890,56149
97619,83255,180874
72951,4055,77006
13547,25815,39362
63432,69868,133300
13296,13443,26739
43033,82663,125696
87203,89619,176822
9711,75299,85010
10120,63785,73905
46188,30633,76821
99516,89783,189299
88963,78585,167548
81037,57404,138441
20207,95195,115402
89107,91394,180501
99335,69390,168725
67669,50991,118660
65633,19068,84701
32620,19429,52049
3356,24016,27372
63557,54829,118386
63985,98386,162371
72691,90067,162758
66155,13094,79249
60016,71011,131027
72120,63825,135945
46294,23701,69995
93173,72805,165978
47120,95927,143047
20909,86293,107202
72557,36286,108843
33799,80173,113972
14851,26722,41573
63232,80584,143816
38738,87559,126297
39551,4627,44178
66468,81264,147732
92617,70602,163219
15251,90110,105361
12478,80235,92713
45140,70438,115578
15904,302,16206
38165,66684,104849
9137,22775,31912
32274,72696,104970
84827,37084,121911
26523,33999,60522
13481,58942,72423
86902,31498,118400
24605,45502,70107
69798,82023,151821
86924,19504,106428
84968,94782,179750
3075,43553,46628
48685,21941,70626
2848,23770,26618
15161,35272,50433
8440,71513,79953
1523,5104,6627
85260,27973,113233
84368,18817,103185
29558,40273,69831
57258,31638,88896
25169,55851,81020
68163,12442,80605
69938,29022,98960
18680,77895,96575
73942,41738,115680
33167,89639,122806
6240,21094,27334
88460,33810,122270
55725,61565,117290
7925,94238,102163
60062,54364,114426
82233,71281,153514
50642,68272,118914
96918,968,97886
20733,3763,24496
78992,94402,173394
43398,66219,109617
5528,78675,84203
82900,52991,135891
95201,503,95704
65388,59093,124481
52610,11090,63700
41893,99146,141039
15177,85882,101059
5495,63445,68940
18479,86354,104833
12266,57511,69777
84041,90585,174626
11307,76092,87399
72109,82909,155018
50752,93135,143887
18801,68486,87287
96015,37639,133654
19903,24535,44438
68160,81400,149560
44881,83152,128033
89947,15998,105945
34704,75392,110096
15705,62692,78397
92702,23130,115832
68190,55590,123780
77308,41811,119119
99889,31418,131307
72703,53961,126664
907,33397,34304
13266,19559,32825
87558,99286,186844
45826,33858,79684
59755,62888,122643
45017,92372,137389
78987,54683,133670
13502,90597,104099
72015,78889,150904
50037,75485,125522
92768,64438,157206
56262,71662,127924
75574,18425,93999
58741,62400,121141
5898,39665,45563
96383,18467,114850
36233,30208,66441
28049,62648,90697
76968,87265,164233
15430,41276,56706
24987,10831,35818
13434,74178,87612
92417,75165,167582
3484,91492,94976
87032,71364,158396
26343,24972,51315
61801,3358,65159
74101,33632,107733
26240,19841,46081
28038,21883,49921
63707,39093,102800
7569,65094,72663
84799,77450,162249
60356,72658,133014
80338,14888,95226
82330,94713,177043
65987,96635,162622
43137,98101,141238
64710,21208,85918
20036,65563,85599
48753,33166,81919
6898,13104,20002
65917,82909,148826
35912,47581,83493
71300,17813,89113
86393,58096,144489
83145,68886,152031
76483,53519,130002
91007,39324,130331
31282,70657,101939
42608,59919,102527
14890,73561,88451
80136,72111,152247
24534,1763,26297
87654,94763,182417
55233,77852,133085
79533,49599,129132
21061,3872,24933
86034,28376,114410
50149,32237,82386
12803,94547,107350
60931,28267,89198
32757,9597,42354
51706,18145,69851
98305,3618,101923
61648,77345,138993
22597,93537,116134
8375,59353,67728
74070,54309,128379
61318,61601,122919
71167,20036,91203
37449,54206,91655
32347,16676,49023
52876,18631,71507
57752,65856,123608
67730,32787,100517
45376,85779,131155
10284,95153,105437
44065,48919,92984
23366,28726,52092
26041,16597,42638
83782,38306,122088
75937,94201,170138
41893,10974,52867
37501,65485,102986
98507,36938,135445
44660,45689,90349
9316,87139,96455
1837,27272,29109
4391,49618,54009
27009,29023,56032
61073,93159,154232
28063,93094,121157
87794,34362,122156
23536,84543,108079
57432,54138,111570
40195,18840,59035
25261,4565,29826
95820,96114,191934
65850,48036,113886
66180,76244,142424
13579,60969,74548
52823,21918,74741
92431,21476,113907
65696,82682,148378
43127,25462,68589
78801,94367,173168
55531,28193,83724
42088,59954,102042
31080,27251,58331
73552,49987,123539
48175,88572,136747
7712,93944,101656
55479,50355,105834
34825,64646,99471
34662,26669,61331
55330,57369,112699
39312,93904,133216
83318,71667,154985
38976,76069,115045
90188,44754,134942
39376,79088,118464
45049,85863,130912
99837,40127,139964
16197,35660,51857
14091,2711,16802
27507,12975,40482
6243,52645,58888
49316,56185,105501
91213,72913,164126
96515,37073,133588
51824,24735,76559
96179,85483,181662
80634,97205,177839
3846,29137,32983
55612,10121,65733
79839,44895,124734
89795,55678,145473
25421,78181,103602
26175,45581,71756
38627,12662,51289
62322,50022,112344
13500,12701,26201
43738,35475,79213
24170,33219,57389
89377,24581,113958
99595,57066,156661
62670,15277,77947
69629,35391,105020
79130,5236,84366
21082,91009,112091
61634,32262,93896
70053,62031,132084
40168,30294,70462
75262,9759,85021
22568,27709,50277
5410,31589,36999
15843,30770,46613
66527,96986,163513
81518,29677,111195
52904,16046,68950
24870,19018,43888
91485,40796,132281
26266,56300,82566
65331,61564,126895
47112,24395,71507
98879,41353,140232
19538,51777,71315
3798,51063,54861
14666,65819,80485
48481,1190,49671
11390,75005,86395
83060,46655,129715
87166,48377,135543
61280,99621,160901
62405,97327,159732
84830,65329,150159
89471,44573,134044
80689,40008,120697
13740,23052,36792
70665,36728,107393
53563,99702,153265
15273,27880,43153
85892,49713,135605
95490,97298,192788
54301,90434,144735
30755,92027,122782
72902,67601,140503
15149,89094,104243
42203,18364,60567
41383,1076,42459
62791,95093,157884
54236,86138,140374
7726,84389,92115
3980,23473,27453
97149,69109,166258
46175,57238,103413
50895,22310,73205
20635,32954,53589
74593,67290,141883
34695,47938,82633
21966,88409,110375
8858,47067,55925
41297,509,41806
98401,28290,126691
61827,71729,133556
68427,42571,110998
71465,58392,129857
78455,36041,114496
97094,13410,110504
92867,98171,191038
67807,21192,88999
62703,69229,131932
6936,65993,72929
85192,73531,158723
8557,13492,22049
43201,27455,70656
70602,12314,82916
38750,84860,123610
88056,16580,104636
23312,12166,35478
16853,93997,110850
48049,83283,131332
64521,41062,105583
94600,84546,179146
98420,29022,127442
82025,78775,160800
73176,57184,130360
53505,1759,55264
19505,1064,20569
87097,82147,169244
71371,6793,78164
16565,50551,67116
59911,60193,120104
24502,72086,96588
39644,24665,64309
41450,3399,44849
22788,20776,43564
99644,93545,193189
57976,83261,141237
45197,19825,65022
4917,55368,60285
51325,86229,137554
94663,75109,169772
41605,46373,87978
38597,7484,46081
56421,52858,109279
20512,45305,65817
9905,80451,90356
72889,9221,82110
71511,11097,82608
86192,49317,135509
37667,75968,113635
12020,46427,58447
12019,13337,25356
89198,245,89443
50247,58604,108851
56165,40915,97080
24331,76897,101228
54596,19095,73691
8310,83355,91665
31454,17863,49317
18830,99264,118094
46765,23039,69804
50280,13650,63930
35946,12964,48910
34470,11034,45504
21682,22236,43918
2967,2182,5149
1790,32439,34229
77981,72756,150737
65338,66912,132250
52871,7508,60379
75334,73545,148879
96709,65988,162697
91386,71080,162466
6460,95493,101953
82943,28253,111196
60991,35909,96900
5253,98895,104148
21919,42121,64040
82206,87511,169717
308,51355,51663
60346,61947,122293
25845,38009,63854
92231,26403,118634
94794,32762,127556
84341,19622,103963
33137,49645,82782
91201,15376,106577
99427,36597,136024
18996,41463,60459
95174,49539,144713
58225,63150,121375
55627,23997,79624
23407,10239,33646
36397,59813,96210
69574,11734,81308
4463,4013,8476
91507,77512,169019
61591,65521,127112
31125,52938,84063
28358,27954,56312
50836,29081,79917
79619,34478,114097
76802,24909,101711
77540,12340,89880
83257,36892,120149
95640,2032,97672
19785,30376,50161
95368,34356,129724
22356,64394,86750
38409,72779,111188
68304,59018,127322
41425,2933,44358
59231,79532,138763
5881,60554,66435
95183,65310,160493
73430,75129,148559
89447,24756,114203
60920,34662,95582
50184,33901,84085
98075,72065,170140
49296,88372,137668
53863,20889,74752
44933,66251,111184
61206,70665,131871
24930,19799,44729
87340,61774,149114
27483,37629,65112
45817,99102,144919
66979,50788,117767
42952,43634,86586
52631,12131,64762
63837,53070,116907
87226,96168,183394
6940,82643,89583
98578,14460,113038
74333,22108,96441
70217,73623,143840
60623,53065,113688
37757,85451,123208
33866,49232,83098
54828,62521,117349
59756,3257,63013
21079,2490,23569
11115,17617,28732
35558,79393,114951
36651,84075,120726
87904,96070,183974
13700,57278,70978
64323,83700,148023
43189,82405,125594
63260,73486,136746
40659,88807,129466
15030,62452,77482
30255,4680,34935
40351,7002,47353
23927,35699,59626
28741,71017,99758
17081,44601,61682
10395,38581,48976
18020,50445,68465
79344,37449,116793
63947,90064,154011
60162,62467,122629
17703,92333,110036
60745,58229,118974
25872,61742,87614
59025,15700,74725
26169,86423,112592
98644,84465,183109
76236,48697,124933
86593,86480,173073
46308,17821,64129
22713,29416,52129
37985,33617,71602
49777,22275,72052
56733,16845,73578
46491,58867,105358
57913,94099,152012
31695,23647,55342
36378,56485,92863
10777,49371,60148
97522,68726,166248
84798,40241,125039
16162,86674,102836
87634,77971,165605
4319,64649,68968
16591,58872,75463
708,40030,40738
76649,29034,105683
61452,93109,154561
2170,20064,22234
57854,16642,74496
57427,24933,82360
67528,69350,136878
96720,93943,190663
96719,37403,134122
34118,21905,56023
45263,95247,140510
87739,9764,97503
52244,99975,152219
8110,15057,23167
92661,40226,132887
30212,71802,102014
28710,5931,34641
97139,84130,181269
27326,72893,100219
98904,626,99530
10883,16099,26982
24095,99315,123410
62646,56005,118651
87949,56300,144249
58811,66295,125106
7044,57307,64351
39454,43463,82917
11620,84077,95697
70904,37703,108607
19450,84236,103686
24267,38820,63087
82354,56372,138726
45573,78238,123811
47951,88763,136714
6563,82737,89300
52647,56170,108817
4135,62839,66974
31553,46242,77795
76058,15859,91917
20239,85701,105940
48003,21547,69550
17990,2891,20881
29015,72821,101836
92598,21455,114053
79948,4764,84712
32508,18330,50838
96172,65375,161547
65413,79492,144905
10802,97905,108707
95782,56100,151882
26564,96059,122623
51594,14776,66370
18015,17809,35824
84992,99252,184244
28654,54547,83201
42994,35710,78704
59921,33373,93294
92648,49919,142567
7996,89296,97292
35297,68225,103522
10236,37688,47924
81454,95331,176785
22244,20465,42709
53550,59877,113427
42708,1067,43775
98684,19055,117739
97749,83073,180822
31968,54636,86604
68275,5519,73794
49156,41782,90938
14138,53330,67468
